"game_name","agent_name","iteration","score","duration","natural_end","move_limit","turn_limit","supported","selected_heuristic","selected_agent","ensemble_size","completed_at"
"Starchess","Random","0","-1.0","36.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 12:14:37.465"
"Starchess","Random","1","0.0","304.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 12:17:06.868"
"Starchess","Random","2","-1.0","12.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 12:17:11.964"
"Starchess","Random","3","-1.0","12.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 12:17:17.055"
"Starchess","Random","4","-1.0","36.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 12:17:34.188"
"Starchess","Random","5","-1.0","65.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 12:18:06.349"
"Starchess","Random","0","0.0","29.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 12:35:00.327"
"Starchess","Random","1","0.0","12.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 12:35:05.506"
"Starchess","Random","2","0.5","98.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 12:35:51.928"
"Starchess","Random","3","0.0","12.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 12:35:57.081"
"Starchess","Random","4","0.0","12.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 12:36:02.225"
"Starchess","Random","5","0.0","12.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 12:36:07.342"
"Starchess","Random","6","0.0","108.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 12:36:59.783"
"Starchess","Random","7","0.5","111.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 12:37:52.213"
"Starchess","Random","8","0.0","233.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 12:39:48.911"
"Starchess","Random","9","0.0","42.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 12:40:09.15"
"Starchess","Random","10","0.0","12.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 12:40:14.238"
"Starchess","Random","11","0.0","91.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 12:40:58.615"
"Starchess","Random","12","0.0","70.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 12:41:32.946"
"Starchess","Random","13","0.0","82.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 12:42:13.32"
"Starchess","Random","14","0.0","30.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 12:42:26.465"
"Starchess","Random","15","0.0","30.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 12:42:40.637"
"Starchess","Random","16","0.0","12.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 12:42:45.755"
"Starchess","Random","17","0.0","84.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 12:43:27.037"
"Starchess","Random","18","0.0","32.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 12:43:42.217"
"Starchess","Random","19","0.0","18.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 12:43:50.332"
"Starchess","Random","20","0.0","105.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 12:44:42.701"
"Starchess","Random","21","1.0","39.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 12:45:01.003"
"Starchess","Random","22","0.0","12.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 12:45:06.092"
"Starchess","Random","23","0.0","130.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 12:46:08.476"
"Starchess","Random","24","0.0","48.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 12:46:31.597"
"Starchess","Random","25","0.5","190.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 12:48:04.797"
"Starchess","Random","26","0.0","12.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 12:48:09.857"
"Starchess","Random","27","0.0","87.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 12:48:53.008"
"Starchess","Random","28","0.0","16.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 12:49:00.267"
"Starchess","Random","29","0.0","46.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 12:49:22.36"
"Starchess","Random","30","0.0","12.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 12:49:27.434"
"Starchess","Random","31","0.0","12.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 12:49:32.492"
"Starchess","Random","32","0.0","12.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 12:49:37.556"
"Starchess","Random","33","0.0","12.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 12:49:42.6"
"Starchess","Random","34","0.0","26.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 12:49:54.659"
"Starchess","Random","35","0.0","16.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 12:50:01.743"
"Starchess","Random","36","0.0","18.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 12:50:09.82"
"Starchess","Random","37","0.0","48.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 12:50:31.913"
"Starchess","Random","38","0.0","56.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 12:50:59.048"
"Starchess","Random","39","0.0","66.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 12:51:31.169"
"Starchess","Random","40","0.0","12.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 12:51:36.223"
"Starchess","Random","41","0.0","84.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 12:52:16.376"
"Starchess","Random","42","0.0","12.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 12:52:21.435"
"Starchess","Random","43","0.0","74.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 12:52:57.568"
"Starchess","Random","44","0.0","12.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 12:53:02.617"
"Starchess","Random","45","0.5","238.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 12:54:58.837"
"Starchess","Random","46","0.0","52.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 12:55:23.931"
"Starchess","Random","47","0.0","74.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 12:56:00.375"
"Starchess","Random","48","0.0","12.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 12:56:05.416"
"Starchess","Random","49","0.0","12.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 12:56:10.483"
"Starchess","Ensemble -1","0","1.0","11.0","true","false","false","true","CentreProximityPos","Alpha-Beta","5","2024-08-12 12:56:31.798"
"Starchess","Ensemble -1","1","1.0","11.0","true","false","false","true","CentreProximityPos","Alpha-Beta","5","2024-08-12 12:56:54.943"
"Starchess","Ensemble -1","2","1.0","32.0","true","false","false","true","CentreProximityPos","Alpha-Beta","5","2024-08-12 12:58:20.217"
"Starchess","Ensemble -1","3","1.0","37.0","true","false","false","true","CentreProximityPos","Alpha-Beta","5","2024-08-12 13:00:01.942"
"Starchess","Ensemble -1","4","1.0","25.0","true","false","false","true","CentreProximityPos","Alpha-Beta","5","2024-08-12 13:01:06.201"
"Starchess","Ensemble -1","5","1.0","38.0","true","false","false","true","CentreProximityPos","Alpha-Beta","5","2024-08-12 13:02:48.966"
"Starchess","Ensemble -1","6","1.0","50.0","true","false","false","true","CentreProximityPos","Alpha-Beta","5","2024-08-12 13:05:11.218"
"Starchess","Ensemble -1","7","1.0","41.0","true","false","false","true","CentreProximityPos","Alpha-Beta","5","2024-08-12 13:07:04.463"
"Starchess","Ensemble -1","8","1.0","36.0","true","false","false","true","CentreProximityPos","Alpha-Beta","5","2024-08-12 13:08:41.696"
"Starchess","Ensemble -1","9","1.0","66.0","true","false","false","true","CentreProximityPos","Alpha-Beta","5","2024-08-12 13:11:43.956"
"Starchess","Ensemble -1","10","1.0","27.0","true","false","false","true","CentreProximityPos","Alpha-Beta","5","2024-08-12 13:12:57.16"
"Starchess","Ensemble -1","11","1.0","33.0","true","false","false","true","CentreProximityPos","Alpha-Beta","5","2024-08-12 13:14:21.94"
"Starchess","Ensemble -1","12","1.0","19.0","true","false","false","true","CentreProximityPos","Alpha-Beta","5","2024-08-12 13:15:07.155"
"Starchess","Ensemble -1","13","1.0","30.0","true","false","false","true","CentreProximityPos","Alpha-Beta","5","2024-08-12 13:16:26.632"
"Starchess","Ensemble -1","14","1.0","45.0","true","false","false","true","CentreProximityPos","Alpha-Beta","5","2024-08-12 13:18:29.342"
"Starchess","Ensemble -1","15","1.0","11.0","true","false","false","true","CentreProximityPos","Alpha-Beta","5","2024-08-12 13:18:52.623"
