"game_name","agent_name","iteration","score","duration","natural_end","move_limit","turn_limit","supported","selected_heuristic","selected_agent","ensemble_size","completed_at"
"Starchess","Ensemble","14","1.0","34.0","true","false","false","true","CentreProximityPos","-","5","2024-08-12 12:51:15.515"
"Starchess","Ensemble","15","1.0","53.0","true","false","false","true","CentreProximityPos","-","5","2024-08-12 12:52:01.162"
"Starchess","Ensemble","16","1.0","65.0","true","false","false","true","CentreProximityPos","-","5","2024-08-12 12:53:00.73"
"Starchess","Ensemble","17","0.5","58.0","true","false","false","true","CentreProximityPos","-","5","2024-08-12 12:53:56.27"
"Starchess","Ensemble","18","0.0","30.0","true","false","false","true","CentreProximityPos","-","5","2024-08-12 12:54:23.657"
"Starchess","Ensemble","19","1.0","51.0","true","false","false","true","CentreProximityPos","-","5","2024-08-12 12:55:10.213"
"Starchess","Ensemble","20","1.0","75.0","true","false","false","true","CentreProximityPos","-","5","2024-08-12 12:56:14.013"
"Starchess","Ensemble","21","0.0","47.0","true","false","false","true","CentreProximityPos","-","5","2024-08-12 12:56:58.409"
"Starchess","Ensemble","22","1.0","39.0","true","false","false","true","CentreProximityPos","-","5","2024-08-12 12:57:34.914"
"Starchess","Ensemble","23","1.0","73.0","true","false","false","true","CentreProximityPos","-","5","2024-08-12 12:58:40.802"
"Starchess","Ensemble","24","1.0","55.0","true","false","false","true","CentreProximityPos","-","5","2024-08-12 12:59:29.531"
"Starchess","Ensemble","25","1.0","171.0","true","false","false","true","CentreProximityPos","-","5","2024-08-12 13:01:55.705"
"Starchess","Ensemble","26","0.5","219.0","true","false","false","true","CentreProximityPos","-","5","2024-08-12 13:05:28.907"
"Starchess","Ensemble","27","1.0","25.0","true","false","false","true","CentreProximityPos","-","5","2024-08-12 13:05:49.274"
"Starchess","Ensemble","28","1.0","51.0","true","false","false","true","CentreProximityPos","-","5","2024-08-12 13:06:35.835"
"Starchess","Ensemble","29","1.0","94.0","true","false","false","true","CentreProximityPos","-","5","2024-08-12 13:08:03.661"
"Starchess","Ensemble","30","1.0","66.0","true","false","false","true","CentreProximityPos","-","5","2024-08-12 13:09:03.395"
"Starchess","Ensemble","31","1.0","59.0","true","false","false","true","CentreProximityPos","-","5","2024-08-12 13:09:58.15"
"Starchess","Ensemble","32","1.0","43.0","true","false","false","true","CentreProximityPos","-","5","2024-08-12 13:10:34.716"
"Starchess","Ensemble","33","1.0","58.0","true","false","false","true","CentreProximityPos","-","5","2024-08-12 13:11:28.297"
"Starchess","Ensemble","34","1.0","11.0","true","false","false","true","CentreProximityPos","-","5","2024-08-12 13:11:34.51"
"Starchess","Ensemble","35","1.0","73.0","true","false","false","true","CentreProximityPos","-","5","2024-08-12 13:12:41.189"
"Starchess","Ensemble","36","0.0","12.0","true","false","false","true","CentreProximityPos","-","5","2024-08-12 13:12:51.401"
"Starchess","Ensemble","37","0.0","26.0","true","false","false","true","CentreProximityPos","-","5","2024-08-12 13:13:14.758"
"Starchess","Ensemble","38","1.0","80.0","true","false","false","true","CentreProximityPos","-","5","2024-08-12 13:14:27.533"
"Starchess","Ensemble","39","1.0","11.0","true","false","false","true","CentreProximityPos","-","5","2024-08-12 13:14:33.735"
"Starchess","Ensemble","40","1.0","42.0","true","false","false","true","CentreProximityPos","-","5","2024-08-12 13:15:10.234"
"Starchess","Ensemble","41","0.0","37.0","true","false","false","true","CentreProximityPos","-","5","2024-08-12 13:15:44.477"
"Starchess","Ensemble","42","0.0","70.0","true","false","false","true","CentreProximityPos","-","5","2024-08-12 13:16:53.174"
"Starchess","Ensemble","43","1.0","11.0","true","false","false","true","CentreProximityPos","-","5","2024-08-12 13:16:59.372"
"Starchess","Ensemble","44","1.0","68.0","true","false","false","true","CentreProximityPos","-","5","2024-08-12 13:18:01.191"
"Starchess","Ensemble","45","1.0","160.0","true","false","false","true","CentreProximityPos","-","5","2024-08-12 13:20:00.732"
"Starchess","Ensemble","46","1.0","61.0","true","false","false","true","CentreProximityPos","-","5","2024-08-12 13:20:50.387"
"Starchess","Ensemble","47","1.0","29.0","true","false","false","true","CentreProximityPos","-","5","2024-08-12 13:21:15.746"
"Starchess","Ensemble","48","1.0","82.0","true","false","false","true","CentreProximityPos","-","5","2024-08-12 13:22:32.423"
"Starchess","Ensemble","49","1.0","54.0","true","false","false","true","CentreProximityPos","-","5","2024-08-12 13:23:19.182"
"Starchess","MC-GRAVE","0","1.0","11.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 13:23:28.39"
"Starchess","MC-GRAVE","1","0.5","302.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 13:28:29.566"
"Starchess","MC-GRAVE","2","1.0","46.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 13:29:13.869"
"Starchess","MC-GRAVE","3","1.0","32.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 13:29:44.089"
"Starchess","MC-GRAVE","4","1.0","33.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 13:30:14.313"
"Starchess","MC-GRAVE","5","0.5","261.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 13:34:31.225"
"Starchess","MC-GRAVE","6","1.0","225.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 13:38:10.782"
"Starchess","MC-GRAVE","7","1.0","47.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 13:38:53.971"
"Starchess","MC-GRAVE","8","1.0","11.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 13:39:03.074"
"Starchess","MC-GRAVE","9","1.0","136.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 13:41:13.516"
"Starchess","MC-GRAVE","10","0.5","371.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 13:47:20.32"
"Starchess","MC-GRAVE","11","0.5","187.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 13:50:22.745"
"Starchess","MC-GRAVE","12","1.0","257.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 13:54:33.608"
"Starchess","MC-GRAVE","13","1.0","186.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 13:57:28.096"
"Starchess","MC-GRAVE","14","0.0","80.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 13:58:42.41"
"Starchess","MC-GRAVE","15","1.0","11.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 13:58:51.48"
"Starchess","MC-GRAVE","16","1.0","56.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 13:59:42.687"
"Starchess","MC-GRAVE","17","0.0","38.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 14:00:17.939"
"Starchess","MC-GRAVE","18","0.0","35.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 14:00:51.106"
"Starchess","MC-GRAVE","19","1.0","11.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 14:01:00.354"
"Starchess","MC-GRAVE","20","0.5","333.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 14:06:32.884"
"Starchess","MC-GRAVE","21","1.0","53.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 14:07:24.111"
"Starchess","MC-GRAVE","22","1.0","232.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 14:11:12.027"
"Starchess","MC-GRAVE","23","1.0","11.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 14:11:21.086"
"Starchess","MC-GRAVE","24","0.5","198.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 14:14:32.569"
"Starchess","MC-GRAVE","25","0.5","376.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 14:20:39.742"
"Starchess","MC-GRAVE","26","1.0","45.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 14:21:22.925"
"Starchess","MC-GRAVE","27","0.5","206.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 14:24:46.725"
"Starchess","MC-GRAVE","28","0.0","27.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 14:25:11.889"
"Starchess","MC-GRAVE","29","1.0","11.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 14:25:20.97"
"Starchess","MC-GRAVE","30","1.0","11.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 14:25:30.081"
"Starchess","MC-GRAVE","31","1.0","56.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 14:26:23.382"
"Starchess","MC-GRAVE","32","0.0","32.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 14:26:52.51"
"Starchess","MC-GRAVE","33","1.0","89.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 14:28:18.785"
"Starchess","MC-GRAVE","34","0.5","414.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 14:35:07.567"
"Starchess","MC-GRAVE","35","0.0","38.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 14:35:43.722"
"Starchess","MC-GRAVE","36","1.0","11.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 14:35:52.772"
"Starchess","MC-GRAVE","37","1.0","51.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 14:36:40.926"
"Starchess","MC-GRAVE","38","0.5","244.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 14:40:41.905"
"Starchess","MC-GRAVE","39","1.0","40.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 14:41:19.061"
"Starchess","MC-GRAVE","40","1.0","43.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 14:42:00.306"
"Starchess","MC-GRAVE","41","1.0","39.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 14:42:37.481"
"Starchess","MC-GRAVE","42","0.0","69.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 14:43:41.693"
"Starchess","MC-GRAVE","43","0.0","70.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 14:44:44.941"
"Starchess","MC-GRAVE","44","0.0","28.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 14:45:11.04"
"Starchess","MC-GRAVE","45","1.0","49.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 14:45:57.22"
"Starchess","MC-GRAVE","46","0.5","298.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 14:50:54.564"
"Starchess","MC-GRAVE","47","0.5","166.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 14:53:37.143"
"Starchess","MC-GRAVE","48","1.0","43.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 14:54:17.344"
"Starchess","MC-GRAVE","49","0.5","363.0","true","false","false","true","CentreProximityPos","-","1","2024-08-12 15:00:17.33"
"DisPath","Ensemble","0","1.0","41.0","true","false","false","true","ScorePos","-","5","2024-08-12 15:00:56.323"
"DisPath","Ensemble","1","0.5","37.0","true","false","false","true","ScorePos","-","5","2024-08-12 15:01:33.498"
"DisPath","Ensemble","2","0.5","42.0","true","false","false","true","ScorePos","-","5","2024-08-12 15:02:14.89"
"DisPath","Ensemble","3","0.5","44.0","true","false","false","true","ScorePos","-","5","2024-08-12 15:02:56.389"
"DisPath","Ensemble","4","0.5","44.0","true","false","false","true","ScorePos","-","5","2024-08-12 15:03:37.92"
"DisPath","Ensemble","5","1.0","45.0","true","false","false","true","ScorePos","-","5","2024-08-12 15:04:19.149"
"DisPath","Ensemble","6","0.5","34.0","true","false","false","true","ScorePos","-","5","2024-08-12 15:04:53.237"
"DisPath","Ensemble","7","0.0","44.0","true","false","false","true","ScorePos","-","5","2024-08-12 15:05:34.67"
"DisPath","Ensemble","8","0.0","41.0","true","false","false","true","ScorePos","-","5","2024-08-12 15:06:15.013"
"DisPath","Ensemble","9","1.0","41.0","true","false","false","true","ScorePos","-","5","2024-08-12 15:06:52.27"
"DisPath","Ensemble","10","0.5","38.0","true","false","false","true","ScorePos","-","5","2024-08-12 15:07:30.086"
"DisPath","Ensemble","11","0.5","38.0","true","false","false","true","ScorePos","-","5","2024-08-12 15:08:08.032"
"DisPath","Ensemble","12","1.0","41.0","true","false","false","true","ScorePos","-","5","2024-08-12 15:08:44.262"
"DisPath","Ensemble","13","0.5","44.0","true","false","false","true","ScorePos","-","5","2024-08-12 15:09:25.972"
"DisPath","Ensemble","14","0.5","44.0","true","false","false","true","ScorePos","-","5","2024-08-12 15:10:07.484"
"DisPath","Ensemble","15","0.5","45.0","true","false","false","true","ScorePos","-","5","2024-08-12 15:10:50.21"
"DisPath","Ensemble","16","0.0","45.0","true","false","false","true","ScorePos","-","5","2024-08-12 15:11:32.402"
"DisPath","Ensemble","17","0.5","46.0","true","false","false","true","ScorePos","-","5","2024-08-12 15:12:15.883"
"DisPath","Ensemble","18","1.0","37.0","true","false","false","true","ScorePos","-","5","2024-08-12 15:12:52.037"
"DisPath","Ensemble","19","0.5","43.0","true","false","false","true","ScorePos","-","5","2024-08-12 15:13:32.669"
"DisPath","Ensemble","20","0.5","44.0","true","false","false","true","ScorePos","-","5","2024-08-12 15:14:16.05"
"DisPath","Ensemble","21","1.0","42.0","true","false","false","true","ScorePos","-","5","2024-08-12 15:14:52.316"
"DisPath","Ensemble","22","0.5","48.0","true","false","false","true","ScorePos","-","5","2024-08-12 15:15:37.523"
"DisPath","Ensemble","23","0.5","35.0","true","false","false","true","ScorePos","-","5","2024-08-12 15:16:12.612"
"DisPath","Ensemble","24","0.5","31.0","true","false","false","true","ScorePos","-","5","2024-08-12 15:16:43.719"
"DisPath","Ensemble","25","0.0","46.0","true","false","false","true","ScorePos","-","5","2024-08-12 15:17:27.009"
"DisPath","Ensemble","26","0.5","44.0","true","false","false","true","ScorePos","-","5","2024-08-12 15:18:08.643"
"DisPath","Ensemble","27","0.5","46.0","true","false","false","true","ScorePos","-","5","2024-08-12 15:18:51.979"
"DisPath","Ensemble","28","0.5","41.0","true","false","false","true","ScorePos","-","5","2024-08-12 15:19:32.513"
"DisPath","Ensemble","29","0.5","40.0","true","false","false","true","ScorePos","-","5","2024-08-12 15:20:12.55"
"DisPath","Ensemble","30","1.0","41.0","true","false","false","true","ScorePos","-","5","2024-08-12 15:20:50.793"
"DisPath","Ensemble","31","0.5","44.0","true","false","false","true","ScorePos","-","5","2024-08-12 15:21:32.221"
"DisPath","Ensemble","32","0.5","44.0","true","false","false","true","ScorePos","-","5","2024-08-12 15:22:13.796"
"DisPath","Ensemble","33","0.5","38.0","true","false","false","true","ScorePos","-","5","2024-08-12 15:22:51.606"
"DisPath","Ensemble","34","0.5","45.0","true","false","false","true","ScorePos","-","5","2024-08-12 15:23:34.05"
"DisPath","Ensemble","35","0.5","42.0","true","false","false","true","ScorePos","-","5","2024-08-12 15:24:13.718"
"DisPath","Ensemble","36","1.0","39.0","true","false","false","true","ScorePos","-","5","2024-08-12 15:24:50.038"
"DisPath","Ensemble","37","0.5","42.0","true","false","false","true","ScorePos","-","5","2024-08-12 15:25:31.433"
"DisPath","Ensemble","38","0.5","41.0","true","false","false","true","ScorePos","-","5","2024-08-12 15:26:12.01"
"DisPath","Ensemble","39","0.0","28.0","true","false","false","true","ScorePos","-","5","2024-08-12 15:26:40.142"
"DisPath","Ensemble","40","0.5","43.0","true","false","false","true","ScorePos","-","5","2024-08-12 15:27:22.394"
"DisPath","Ensemble","41","0.0","43.0","true","false","false","true","ScorePos","-","5","2024-08-12 15:28:02.699"
"DisPath","Ensemble","42","0.5","30.0","true","false","false","true","ScorePos","-","5","2024-08-12 15:28:32.794"
"DisPath","Ensemble","43","1.0","37.0","true","false","false","true","ScorePos","-","5","2024-08-12 15:29:07.291"
"DisPath","Ensemble","44","0.5","44.0","true","false","false","true","ScorePos","-","5","2024-08-12 15:29:48.687"
"DisPath","Ensemble","45","0.5","44.0","true","false","false","true","ScorePos","-","5","2024-08-12 15:30:30.228"
"DisPath","Ensemble","46","0.0","47.0","true","false","false","true","ScorePos","-","5","2024-08-12 15:31:14.321"
"DisPath","Ensemble","47","0.0","44.0","true","false","false","true","ScorePos","-","5","2024-08-12 15:31:55.867"
"DisPath","Ensemble","48","0.0","43.0","true","false","false","true","ScorePos","-","5","2024-08-12 15:32:36.245"
"DisPath","Ensemble","49","1.0","42.0","true","false","false","true","ScorePos","-","5","2024-08-12 15:33:12.485"
"DisPath","MC-GRAVE","0","1.0","43.0","true","false","false","true","ScorePos","-","1","2024-08-12 15:33:53.645"
"DisPath","MC-GRAVE","1","0.5","43.0","true","false","false","true","ScorePos","-","1","2024-08-12 15:34:36.747"
"DisPath","MC-GRAVE","2","1.0","42.0","true","false","false","true","ScorePos","-","1","2024-08-12 15:35:18.78"
"DisPath","MC-GRAVE","3","1.0","42.0","true","false","false","true","ScorePos","-","1","2024-08-12 15:35:59.029"
"DisPath","MC-GRAVE","4","0.5","43.0","true","false","false","true","ScorePos","-","1","2024-08-12 15:36:43.008"
"DisPath","MC-GRAVE","5","1.0","44.0","true","false","false","true","ScorePos","-","1","2024-08-12 15:37:25.058"
"DisPath","MC-GRAVE","6","0.5","45.0","true","false","false","true","ScorePos","-","1","2024-08-12 15:38:08.11"
"DisPath","MC-GRAVE","7","0.5","42.0","true","false","false","true","ScorePos","-","1","2024-08-12 15:38:50.157"
"DisPath","MC-GRAVE","8","1.0","44.0","true","false","false","true","ScorePos","-","1","2024-08-12 15:39:32.369"
"DisPath","MC-GRAVE","9","0.5","46.0","true","false","false","true","ScorePos","-","1","2024-08-12 15:40:16.973"
"DisPath","MC-GRAVE","10","1.0","46.0","true","false","false","true","ScorePos","-","1","2024-08-12 15:41:01.148"
"DisPath","MC-GRAVE","11","0.5","30.0","true","false","false","true","ScorePos","-","1","2024-08-12 15:41:31.188"
"DisPath","MC-GRAVE","12","0.5","45.0","true","false","false","true","ScorePos","-","1","2024-08-12 15:42:14.501"
"DisPath","MC-GRAVE","13","0.5","45.0","true","false","false","true","ScorePos","-","1","2024-08-12 15:42:59.737"
"DisPath","MC-GRAVE","14","1.0","46.0","true","false","false","true","ScorePos","-","1","2024-08-12 15:43:44.086"
"DisPath","MC-GRAVE","15","1.0","43.0","true","false","false","true","ScorePos","-","1","2024-08-12 15:44:25.118"
"DisPath","MC-GRAVE","16","1.0","44.0","true","false","false","true","ScorePos","-","1","2024-08-12 15:45:07.173"
"DisPath","MC-GRAVE","17","1.0","43.0","true","false","false","true","ScorePos","-","1","2024-08-12 15:45:48.216"
"DisPath","MC-GRAVE","18","1.0","44.0","true","false","false","true","ScorePos","-","1","2024-08-12 15:46:30.258"
"DisPath","MC-GRAVE","19","1.0","43.0","true","false","false","true","ScorePos","-","1","2024-08-12 15:47:11.789"
"DisPath","MC-GRAVE","20","0.5","44.0","true","false","false","true","ScorePos","-","1","2024-08-12 15:47:53.95"
"DisPath","MC-GRAVE","21","0.5","45.0","true","false","false","true","ScorePos","-","1","2024-08-12 15:48:36.999"
"DisPath","MC-GRAVE","22","1.0","46.0","true","false","false","true","ScorePos","-","1","2024-08-12 15:49:21.631"
"DisPath","MC-GRAVE","23","0.5","42.0","true","false","false","true","ScorePos","-","1","2024-08-12 15:50:01.98"
"DisPath","MC-GRAVE","24","1.0","45.0","true","false","false","true","ScorePos","-","1","2024-08-12 15:50:47.403"
"DisPath","MC-GRAVE","25","1.0","45.0","true","false","false","true","ScorePos","-","1","2024-08-12 15:51:30.596"
"DisPath","MC-GRAVE","26","1.0","44.0","true","false","false","true","ScorePos","-","1","2024-08-12 15:52:12.632"
"DisPath","MC-GRAVE","27","0.5","50.0","true","false","false","true","ScorePos","-","1","2024-08-12 15:53:01.609"
"DisPath","MC-GRAVE","28","1.0","44.0","true","false","false","true","ScorePos","-","1","2024-08-12 15:53:43.65"
"DisPath","MC-GRAVE","29","0.5","42.0","true","false","false","true","ScorePos","-","1","2024-08-12 15:54:26.302"
"DisPath","MC-GRAVE","30","1.0","45.0","true","false","false","true","ScorePos","-","1","2024-08-12 15:55:09.56"
"DisPath","MC-GRAVE","31","0.5","45.0","true","false","false","true","ScorePos","-","1","2024-08-12 15:55:52.717"
"DisPath","MC-GRAVE","32","1.0","43.0","true","false","false","true","ScorePos","-","1","2024-08-12 15:56:35.749"
"DisPath","MC-GRAVE","33","1.0","44.0","true","false","false","true","ScorePos","-","1","2024-08-12 15:57:17.797"
"DisPath","MC-GRAVE","34","0.5","45.0","true","false","false","true","ScorePos","-","1","2024-08-12 15:58:00.844"
"DisPath","MC-GRAVE","35","0.5","45.0","true","false","false","true","ScorePos","-","1","2024-08-12 15:58:44.106"
"DisPath","MC-GRAVE","36","0.5","43.0","true","false","false","true","ScorePos","-","1","2024-08-12 15:59:25.276"
"DisPath","MC-GRAVE","37","1.0","42.0","true","false","false","true","ScorePos","-","1","2024-08-12 16:00:05.551"
"DisPath","MC-GRAVE","38","1.0","41.0","true","false","false","true","ScorePos","-","1","2024-08-12 16:00:46.71"
"DisPath","MC-GRAVE","39","0.5","43.0","true","false","false","true","ScorePos","-","1","2024-08-12 16:01:29.743"
"DisPath","MC-GRAVE","40","1.0","42.0","true","false","false","true","ScorePos","-","1","2024-08-12 16:02:10.348"
"DisPath","MC-GRAVE","41","0.5","44.0","true","false","false","true","ScorePos","-","1","2024-08-12 16:02:52.41"
"DisPath","MC-GRAVE","42","1.0","40.0","true","false","false","true","ScorePos","-","1","2024-08-12 16:03:33.291"
"DisPath","MC-GRAVE","43","0.5","46.0","true","false","false","true","ScorePos","-","1","2024-08-12 16:04:17.347"
"DisPath","MC-GRAVE","44","1.0","31.0","true","false","false","true","ScorePos","-","1","2024-08-12 16:04:48.426"
"DisPath","MC-GRAVE","45","1.0","44.0","true","false","false","true","ScorePos","-","1","2024-08-12 16:05:30.482"
"DisPath","MC-GRAVE","46","1.0","44.0","true","false","false","true","ScorePos","-","1","2024-08-12 16:06:12.576"
"DisPath","MC-GRAVE","47","0.5","44.0","true","false","false","true","ScorePos","-","1","2024-08-12 16:06:54.647"
"DisPath","MC-GRAVE","48","1.0","45.0","true","false","false","true","ScorePos","-","1","2024-08-12 16:07:37.791"
"DisPath","MC-GRAVE","49","0.5","44.0","true","false","false","true","ScorePos","-","1","2024-08-12 16:08:21.858"
"Ludus Anglicorum","Ensemble","0","1.0","386.0","true","false","false","true","CornerProximityNeg","-","5","2024-08-12 16:14:53.522"
"Ludus Anglicorum","Ensemble","1","1.0","440.0","true","false","false","true","CornerProximityNeg","-","5","2024-08-12 16:22:07.853"
"Ludus Anglicorum","Ensemble","2","0.0","299.0","true","false","false","true","CornerProximityNeg","-","5","2024-08-12 16:27:07.551"
"Ludus Anglicorum","Ensemble","3","1.0","303.0","true","false","false","true","CornerProximityNeg","-","5","2024-08-12 16:32:09.388"
"Ludus Anglicorum","Ensemble","4","1.0","409.0","true","false","false","true","CornerProximityNeg","-","5","2024-08-12 16:38:56.01"
"Ludus Anglicorum","Ensemble","5","0.0","306.0","true","false","false","true","CornerProximityNeg","-","5","2024-08-12 16:44:04.928"
"Ludus Anglicorum","Ensemble","6","1.0","308.0","true","false","false","true","CornerProximityNeg","-","5","2024-08-12 16:49:14.042"
"Ludus Anglicorum","Ensemble","7","0.0","335.0","true","false","false","true","CornerProximityNeg","-","5","2024-08-12 16:54:53.446"
"Ludus Anglicorum","Ensemble","8","0.0","390.0","true","false","false","true","CornerProximityNeg","-","5","2024-08-12 17:01:27.463"
"Ludus Anglicorum","Ensemble","9","1.0","427.0","true","false","false","true","CornerProximityNeg","-","5","2024-08-12 17:08:34.906"
"Ludus Anglicorum","Ensemble","10","1.0","373.0","true","false","false","true","CornerProximityNeg","-","5","2024-08-12 17:14:47.409"
"Ludus Anglicorum","Ensemble","11","1.0","332.0","true","false","false","true","CornerProximityNeg","-","5","2024-08-12 17:20:20.364"
"Ludus Anglicorum","Ensemble","12","1.0","409.0","true","false","false","true","CornerProximityNeg","-","5","2024-08-12 17:27:03.649"
"Ludus Anglicorum","Ensemble","13","0.0","371.0","true","false","false","true","CornerProximityNeg","-","5","2024-08-12 17:33:20.196"
"Ludus Anglicorum","Ensemble","14","1.0","271.0","true","false","false","true","CornerProximityNeg","-","5","2024-08-12 17:37:51.562"
"Ludus Anglicorum","Ensemble","15","1.0","284.0","true","false","false","true","CornerProximityNeg","-","5","2024-08-12 17:42:37.09"
"Ludus Anglicorum","Ensemble","16","1.0","332.0","true","false","false","true","CornerProximityNeg","-","5","2024-08-12 17:48:09.023"
"Ludus Anglicorum","Ensemble","17","0.0","322.0","true","false","false","true","CornerProximityNeg","-","5","2024-08-12 17:53:34.983"
"Ludus Anglicorum","Ensemble","18","0.0","474.0","true","false","false","true","CornerProximityNeg","-","5","2024-08-12 18:01:32.001"
"Ludus Anglicorum","Ensemble","19","1.0","369.0","true","false","false","true","CornerProximityNeg","-","5","2024-08-12 18:07:45.136"
